Longitude,Latitude,LoS,distance,num_paths,DoD_phi,DoD_theta,DoA_phi,DoA_theta,phase,ToA,y
268.0230103,383.3710022,1,20.81150055,1,-162.5249939,101.0810013,17.47450066,78.91870117,-16.97260094,6.94E-08,70.14070129
268.2229919,383.3710022,1,20.62439919,1,-162.3549957,101.1829987,17.64459991,78.81690216,49.61759949,6.88E-08,72.17549896
268.4230042,383.3710022,1,20.4375,1,-162.1820068,101.2870026,17.8178997,78.71330261,115.1800003,6.82E-08,72.28199768
268.6229858,383.3710022,1,20.25090027,1,-162.0050049,101.3919983,17.99449921,78.60790253,179.6860046,6.76E-08,72.67769623
268.822998,383.3710022,1,20.06459999,1,-161.8249969,101.4990005,18.1746006,78.5007019,-116.8939972,6.69E-08,71.20729828
269.0230103,383.3710022,1,19.87849998,1,-161.6419983,101.6080017,18.35810089,78.39160156,-54.58929825,6.63E-08,69.96269989
269.2229919,383.3710022,1,19.69269943,1,-161.4550018,101.7200012,18.54529953,78.28050232,6.567080021,6.57E-08,68.21019745
269.4230042,383.3710022,1,19.50720024,1,-161.2640076,101.8330002,18.73620033,78.16739655,66.5428009,6.51E-08,67.46640015
269.6229858,383.3710022,1,19.3220005,1,-161.0690002,101.947998,18.93090057,78.0522995,125.3040009,6.45E-08,66.876297
269.822998,383.3710022,1,19.13699913,1,-160.8699951,102.0650024,19.12949944,77.93509674,-177.1849976,6.39E-08,67.68379974
270.0230103,383.3710022,1,18.95240021,1,-160.6679993,102.1839981,19.33230019,77.81580353,-120.9599991,6.32E-08,68.3187027
270.2229919,383.3710022,1,18.76810074,1,-160.4609985,102.3059998,19.53910065,77.69429779,-66.06040192,6.26E-08,70.20800018
270.4230042,383.3710022,1,18.58410072,1,-160.25,102.4290009,19.75029945,77.57050323,-12.52420044,6.20E-08,70.14060211
270.6229858,383.3710022,1,18.40040016,1,-160.0339966,102.5559998,19.96590042,77.44450378,39.60710144,6.14E-08,70.81140137
270.822998,383.3710022,1,18.21710014,1,-159.8139954,102.6839981,20.18610001,77.31600189,90.29119873,6.08E-08,68.90730286
271.0230103,383.3710022,1,18.03420067,1,-159.5890045,102.8150024,20.41090012,77.18520355,139.4839935,6.02E-08,68.43000031
271.2229919,383.3710022,1,17.85160065,1,-159.3589935,102.947998,20.6406002,77.05180359,-172.8609924,5.96E-08,66.76820374
271.4230042,383.3710022,1,17.66939926,1,-159.125,103.0839996,20.87540054,76.91590118,-126.7910004,5.90E-08,67.08599854
271.6229858,383.3710022,1,17.48760033,1,-158.8849945,103.2229996,21.11520004,76.77739716,-82.35469818,5.84E-08,66.90769958
271.822998,383.3710022,1,17.30610085,1,-158.6399994,103.3639984,21.36039925,76.63629913,-39.60480118,5.77E-08,68.39920044
272.0230103,383.3710022,1,17.12509918,1,-158.3890076,103.5080032,21.61100006,76.49240112,1.405410051,5.71E-08,69.13770294
272.2229919,383.3710022,1,16.94449997,1,-158.1329956,103.6539993,21.86739922,76.34559631,40.62030029,5.65E-08,69.14099884
272.4230042,383.3710022,1,16.76440048,1,-157.8699951,103.8040009,22.12949944,76.19599915,77.98190308,5.59E-08,68.70680237
272.6229858,383.3710022,1,16.58469963,1,-157.602005,103.9570007,22.39769936,76.04350281,113.4300003,5.53E-08,67.22170258
272.822998,383.3710022,1,16.40550041,1,-157.3280029,104.1119995,22.67219925,75.88780212,146.901001,5.47E-08,67.06549835
273.0230103,383.3710022,1,16.22680092,1,-157.0469971,104.2710037,22.95299911,75.72910309,178.3300018,5.41E-08,66.55439758
273.2229919,383.3710022,1,16.04850006,1,-156.7590027,104.4329987,23.24060059,75.56719971,-152.352005,5.35E-08,67.28029633
273.4230042,383.3710022,1,15.87080002,1,-156.4649963,104.5979996,23.53499985,75.40209961,-125.2139969,5.30E-08,67.19750214
273.6229858,383.3710022,1,15.69369984,1,-156.1640015,104.7659988,23.83650017,75.23349762,-100.3330002,5.24E-08,66.99960327
273.822998,383.3710022,1,15.5170002,1,-155.8549957,104.9380035,24.14539909,75.06159973,-77.78399658,5.18E-08,67.5510025
274.0230103,383.3710022,1,15.3409996,1,-155.5379944,105.1139984,24.46190071,74.88610077,-57.64860153,5.12E-08,67.06600189
274.2229919,383.3710022,1,15.16549969,1,-155.2140045,105.2929993,24.78630066,74.70700073,-40.01070023,5.06E-08,67.77739716
274.4230042,383.3710022,1,14.99069977,1,-154.8809967,105.4759979,25.11879921,74.52420044,-24.95789909,5.00E-08,67.61489868
274.6229858,383.3710022,1,14.81649971,1,-154.5399933,105.6620026,25.45980072,74.33760071,-12.58180046,4.94E-08,66.04450226
274.822998,383.3710022,1,14.64299965,1,-154.1909943,105.8529968,25.80949974,74.14710236,-2.977790117,4.89E-08,65.23549652
275.0230103,383.3710022,1,14.4701004,1,-153.8320007,106.0469971,26.16819954,73.95259857,3.754260063,4.83E-08,65.60479736
275.2229919,383.3710022,1,14.29800034,1,-153.4640045,106.2460022,26.53639984,73.75409698,7.510230064,4.77E-08,67.15920258
275.4230042,383.3710022,1,14.12660027,1,-153.0859985,106.4489975,26.91430092,73.55139923,8.181329727,4.71E-08,68.09049988
275.6229858,383.3710022,1,13.95590019,1,-152.697998,106.6559982,27.30220032,73.34449768,5.653870106,4.66E-08,66.6740036
275.822998,383.3710022,1,13.78600025,1,-152.298996,106.8669968,27.70059967,73.13310242,-0.190911993,4.60E-08,65.36000061
276.0230103,383.3710022,1,13.61699963,1,-151.8899994,107.0830002,28.10989952,72.91739655,-9.477169991,4.54E-08,65.48539734
276.2229919,383.3710022,1,13.44880009,1,-151.4700012,107.3030014,28.53039932,72.6969986,-22.33469963,4.49E-08,65.8022995
276.4230042,383.3710022,1,13.28149986,1,-151.0370026,107.5279999,28.96249962,72.47200012,-38.89910126,4.43E-08,65.22709656
276.6229858,383.3710022,1,13.11509991,1,-150.5930023,107.7580032,29.40679932,72.24230194,-59.31240082,4.38E-08,65.95610046
276.822998,383.3710022,1,12.94960022,1,-150.1360016,107.9919968,29.86359978,72.00769806,-83.72280121,4.32E-08,67.35959625
277.0230103,383.3710022,1,12.78520012,1,-149.6660004,108.2320023,30.33349991,71.76820374,-112.2860031,4.27E-08,65.43340302
277.2229919,383.3710022,1,12.62170029,1,-149.1829987,108.4759979,30.81690025,71.52359772,-145.1629944,4.21E-08,64.2559967
277.4230042,383.3710022,1,12.45940018,1,-148.6860046,108.7259979,31.31450081,71.27400208,177.4750061,4.16E-08,65.3010025
277.6229858,383.3710022,1,12.29810047,1,-148.1730042,108.9810028,31.82659912,71.01909637,135.451004,4.10E-08,64.78849792
277.822998,383.3710022,1,12.13799953,1,-147.6459961,109.2409973,32.35390091,70.7589035,88.57929993,4.05E-08,68.59619904
278.0230103,383.3710022,1,11.97910023,1,-147.1029968,109.5070038,32.89699936,70.49340057,36.66519928,4.00E-08,64.26560211
278.2229919,383.3710022,1,11.82139969,1,-146.5429993,109.7770004,33.45650101,70.22250366,-20.4946003,3.94E-08,61.95869827
278.4230042,383.3710022,1,11.6651001,1,-145.9669952,110.0540009,34.03300095,69.94609833,-83.11260223,3.89E-08,63.03170013
242.4230042,383.5710144,1,45.64519882,1,-172.503006,95.02739716,7.497210026,84.97260284,-24.74839973,1.52E-07,71.89029694
242.6230011,383.5710144,1,45.4477005,1,-172.4700012,95.04930115,7.530230045,84.95069885,85.66410065,1.52E-07,71.0868988
242.822998,383.5710144,1,45.25019836,1,-172.4360046,95.0714035,7.563549995,84.9285965,-164.0149994,1.51E-07,72.34200287
243.022995,383.5710144,1,45.05270004,1,-172.4029999,95.09369659,7.597159863,84.90630341,-53.78730011,1.50E-07,71.936203
243.2230072,383.5710144,1,44.8553009,1,-172.3690033,95.11620331,7.631070137,84.88379669,56.34640121,1.50E-07,71.89109802
243.4230042,383.5710144,1,44.65790176,1,-172.3350067,95.13890076,7.665289879,84.86109924,166.3849945,1.49E-07,73.24060059
243.6230011,383.5710144,1,44.46049881,1,-172.3000031,95.16169739,7.699800014,84.83830261,-83.67369843,1.48E-07,72.37149811
243.822998,383.5710144,1,44.26309967,1,-172.2649994,95.18479919,7.734630108,84.81520081,26.16990089,1.48E-07,73.29740143
244.022995,383.5710144,1,44.06570053,1,-172.2299957,95.20809937,7.769780159,84.79190063,135.9140015,1.47E-07,74.15339661
244.2230072,383.5710144,1,43.86840057,1,-172.1950073,95.2315979,7.805240154,84.7684021,-114.4420013,1.46E-07,73.38860321
244.4230042,383.5710144,1,43.67110062,1,-172.1589966,95.25530243,7.841020107,84.74469757,-4.900269985,1.46E-07,75.26490021
244.6230011,383.5710144,1,43.47380066,1,-172.1230011,95.27919769,7.877140045,84.72080231,104.538002,1.45E-07,75.12729645
244.822998,383.5710144,1,43.2765007,1,-172.0859985,95.30339813,7.913579941,84.69660187,-146.128006,1.44E-07,75.12680054
245.022995,383.5710144,1,43.07929993,1,-172.0500031,95.32769775,7.950359821,84.67230225,-36.90100098,1.44E-07,77.58339691
245.2230072,383.5710144,1,42.88209915,1,-172.0130005,95.35230255,7.987490177,84.64769745,72.21859741,1.43E-07,76.37149811
245.4230042,383.5710144,1,42.68489838,1,-171.9750061,95.37709808,8.024959564,84.62290192,-178.7709961,1.42E-07,77.68689728
245.6230011,383.5710144,1,42.4878006,1,-171.9369965,95.40209961,8.06278038,84.59790039,-69.87120056,1.42E-07,79.80819702
245.822998,383.5710144,1,42.29059982,1,-171.8990021,95.42739868,8.100950241,84.57260132,38.91630173,1.41E-07,77.97399902
246.022995,383.5710144,1,42.09349823,1,-171.8609924,95.45279694,8.139490128,84.54720306,147.5899963,1.40E-07,80.79180145
246.2230072,383.5710144,1,41.89640045,1,-171.8220062,95.47859955,8.178389549,84.52140045,-103.8519974,1.40E-07,81.33959961
246.4230042,383.5710144,1,41.69940186,1,-171.7819977,95.50450134,8.217670441,84.49549866,4.589260101,1.39E-07,79.3914032
246.6230011,383.5710144,1,41.50239944,1,-171.7429962,95.53079987,8.257320404,84.46920013,112.9120026,1.38E-07,83.12940216
246.822998,383.5710144,1,41.30540085,1,-171.7030029,95.55719757,8.29734993,84.44280243,-138.8860016,1.38E-07,80.69080353
247.022995,383.5710144,1,41.10839844,1,-171.6620026,95.58390045,8.337770462,84.41609955,-30.80669975,1.37E-07,79.290802
247.2230072,383.5710144,1,40.91149902,1,-171.6210022,95.61090088,8.378580093,84.38909912,77.14910126,1.37E-07,82.02940369
247.4230042,383.5710144,1,40.71459961,1,-171.5800018,95.63809967,8.419790268,84.36190033,-175.0209961,1.36E-07,78.28170013
247.6230011,383.5710144,1,40.5177002,1,-171.5390015,95.66560364,8.461400032,84.33439636,-67.31829834,1.35E-07,78.13939667
247.822998,383.5710144,1,40.32089996,1,-171.496994,95.69329834,8.503430367,84.30670166,40.25469971,1.35E-07,79.11820221
248.022995,383.5710144,1,40.12409973,1,-171.4539948,95.7213974,8.545869827,84.2786026,147.6959991,1.34E-07,75.8506012
248.2230072,383.5710144,1,39.9272995,1,-171.4109955,95.74970245,8.588729858,84.25029755,-104.9950027,1.33E-07,77.24420166
248.4230042,383.5710144,1,39.73049927,1,-171.3679962,95.77819824,8.632029533,84.22180176,2.17798996,1.33E-07,75.95210266
248.6230011,383.5710144,1,39.53379822,1,-171.3240051,95.80709839,8.675760269,84.19290161,109.2139969,1.32E-07,74.48880005
248.822998,383.5710144,1,39.33720016,1,-171.2799988,95.8361969,8.719929695,84.1638031,-143.8899994,1.31E-07,76.16960144
249.022995,383.5710144,1,39.14049911,1,-171.2350006,95.86560059,8.764550209,84.13439941,-37.13460159,1.31E-07,73.61109924
249.2230072,383.5710144,1,38.94390106,1,-171.1900024,95.895401,8.809619904,84.104599,69.47689819,1.30E-07,74.23609924
249.4230042,383.5710144,1,38.74729919,1,-171.1450043,95.92539978,8.85515976,84.07460022,175.9429932,1.29E-07,74.22319794
249.6230011,383.5710144,1,38.55080032,1,-171.098999,95.95570374,8.90116024,84.04429626,-77.7397995,1.29E-07,72.49189758
249.822998,383.5710144,1,38.35430145,1,-171.052002,95.98629761,8.947640419,84.01370239,28.42760086,1.28E-07,74.20259857
250.022995,383.5710144,1,38.15779877,1,-171.0050049,96.01719666,8.994609833,83.98280334,134.4420013,1.27E-07,72.27850342
250.2230072,383.5710144,1,37.96139908,1,-170.9579926,96.04850006,9.042070389,83.95149994,-119.697998,1.27E-07,72.49569702
250.4230042,383.5710144,1,37.76499939,1,-170.9100037,96.08010101,9.090029716,83.91989899,-13.99540043,1.26E-07,73.03959656
250.6230011,383.5710144,1,37.5685997,1,-170.8619995,96.11199951,9.138489723,83.88800049,91.54709625,1.25E-07,71.26000214
250.822998,383.5710144,1,37.37229919,1,-170.8130035,96.14420319,9.187470436,83.85579681,-163.072998,1.25E-07,72.88999939
251.022995,383.5710144,1,37.17599869,1,-170.7630005,96.17680359,9.236969948,83.82319641,-57.85749817,1.24E-07,71.41359711
251.2230072,383.5710144,1,36.97980118,1,-170.7129974,96.20970154,9.287010193,83.79029846,47.19010162,1.23E-07,71.46489716
251.4230042,383.5710144,1,36.78359985,1,-170.6620026,96.24289703,9.337579727,83.75710297,152.0670013,1.23E-07,72.46109772
251.6230011,383.5710144,1,36.58739853,1,-170.6109924,96.27649689,9.388699532,83.72350311,-103.2279968,1.22E-07,70.75830078
251.822998,383.5710144,1,36.3913002,1,-170.5599976,96.3105011,9.440389633,83.6894989,1.300420046,1.21E-07,72.54759979
252.022995,383.5710144,1,36.19520187,1,-170.5070038,96.34480286,9.492630005,83.65519714,105.6500015,1.21E-07,71.66020203
252.2230072,383.5710144,1,35.99919891,1,-170.4550018,96.37950134,9.545459747,83.62049866,-150.1809998,1.20E-07,71.62470245
252.4230042,383.5710144,1,35.80319977,1,-170.401001,96.41459656,9.598870277,83.58540344,-46.19760132,1.19E-07,73.57029724
252.6230011,383.5710144,1,35.6072998,1,-170.3470001,96.44999695,9.652870178,83.55000305,57.59859848,1.19E-07,71.84249878
252.822998,383.5710144,1,35.41139984,1,-170.2929993,96.48590088,9.707480431,83.51409912,161.2039948,1.18E-07,73.94989777
253.022995,383.5710144,1,35.21549988,1,-170.2369995,96.52210236,9.762709618,83.47789764,-95.3844986,1.18E-07,74.12799835
253.2230072,383.5710144,1,35.0196991,1,-170.1809998,96.55870056,9.818559647,83.44129944,7.829909801,1.17E-07,73.33360291
253.4230042,383.5710144,1,34.82389832,1,-170.125,96.59580231,9.875049591,83.40419769,110.8440018,1.16E-07,76.6085968
253.6230011,383.5710144,1,34.62820053,1,-170.0679932,96.6332016,9.932180405,83.3667984,-146.345993,1.16E-07,74.40899658
253.822998,383.5710144,1,34.43259811,1,-170.0099945,96.6710968,9.989979744,83.3289032,-43.74349976,1.15E-07,74.91159821
254.022995,383.5710144,1,34.23699951,1,-169.9519958,96.70929718,10.04839993,83.29070282,58.64820099,1.14E-07,76.68789673
254.2230072,383.5710144,1,34.04140091,1,-169.8919983,96.74810028,10.10760021,83.25189972,160.8249969,1.14E-07,73.45490265
254.4230042,383.5710144,1,33.84590149,1,-169.8329926,96.78720093,10.16740036,83.21279907,-97.21569824,1.13E-07,74.88059998
254.6230011,383.5710144,1,33.65039825,1,-169.7720032,96.82679749,10.22799969,83.17320251,4.521130085,1.12E-07,73.6964035
254.822998,383.5710144,1,33.45500183,1,-169.7109985,96.86689758,10.28919983,83.13310242,106.0319977,1.12E-07,71.94239807
255.022995,383.5710144,1,33.25970078,1,-169.6490021,96.90740204,10.3512001,83.09259796,-152.6869965,1.11E-07,73.44429779
255.2230072,383.5710144,1,33.06439972,1,-169.5859985,96.9484024,10.41390038,83.0515976,-51.64020157,1.10E-07,70.84590149
255.4230042,383.5710144,1,32.86920166,1,-169.522995,96.98989868,10.47739983,83.01010132,49.16849899,1.10E-07,71.41590118
255.6230011,383.5710144,1,32.67399979,1,-169.4579926,97.0318985,10.54170036,82.9681015,149.7350006,1.09E-07,71.07879639
255.822998,383.5710144,1,32.47890091,1,-169.3930054,97.07430267,10.60669994,82.92569733,-109.9459991,1.08E-07,69.78309631
256.0230103,383.5710144,1,32.28379822,1,-169.3269958,97.11730194,10.67259979,82.88269806,-9.877770424,1.08E-07,71.28620148
256.2229919,383.5710144,1,32.08879852,1,-169.2610016,97.16079712,10.73919964,82.83920288,89.93440247,1.07E-07,69.5236969
256.4230042,383.5710144,1,31.89389992,1,-169.1929932,97.20480347,10.80669975,82.79519653,-170.5140076,1.06E-07,70.47190094
256.6229858,383.5710144,1,31.6989994,1,-169.125,97.2492981,10.875,82.7507019,-71.22779846,1.06E-07,70.62740326
256.822998,383.5710144,1,31.50419998,1,-169.0559998,97.29440308,10.94419956,82.70559692,27.78809929,1.05E-07,70.14600372
257.0230103,383.5710144,1,31.30949974,1,-168.9859924,97.33999634,11.01430035,82.66000366,126.5289993,1.04E-07,71.93470001
257.2229919,383.5710144,1,31.1147995,1,-168.9149933,97.38619995,11.08520031,82.61380005,-135.0110016,1.04E-07,70.8859024
257.4230042,383.5710144,1,30.92020035,1,-168.8430023,97.43289948,11.15709972,82.56710052,-36.83729935,1.03E-07,72.73349762
257.6229858,383.5710144,1,30.72570038,1,-168.7700043,97.48020172,11.22990036,82.51979828,61.04560089,1.03E-07,72.85980225
257.822998,383.5710144,1,30.53120041,1,-168.6959991,97.52819824,11.30360031,82.47180176,158.6320038,1.02E-07,73.18669891
258.0230103,383.5710144,1,30.33679962,1,-168.621994,97.5766983,11.37829971,82.4233017,-104.0849991,1.01E-07,75.63760376
258.2229919,383.5710144,1,30.14249992,1,-168.5460052,97.62580109,11.45400047,82.37419891,-7.10973978,1.01E-07,74.14430237
258.4230042,383.5710144,1,29.94829941,1,-168.4689941,97.67559814,11.53059959,82.32440186,89.5510025,9.99E-08,77.24349976
258.6229858,383.5710144,1,29.7541008,1,-168.3919983,97.72599792,11.60830021,82.27400208,-174.1089935,9.93E-08,75.62110138
258.822998,383.5710144,1,29.55999947,1,-168.3130035,97.77700043,11.68710041,82.22299957,-78.09559631,9.86E-08,75.80490112
259.0230103,383.5710144,1,29.36599922,1,-168.2330017,97.8286972,11.76690006,82.1713028,17.58429909,9.80E-08,78.61509705
259.2229919,383.5710144,1,29.17200089,1,-168.1519928,97.88110352,11.84770012,82.11889648,112.9240036,9.73E-08,73.73349762
259.4230042,383.5710144,1,28.97820091,1,-168.0700073,97.93409729,11.9296999,82.06590271,-152.0829926,9.67E-08,75.89170074
259.6229858,383.5710144,1,28.78440094,1,-167.9869995,97.98789978,12.01280022,82.01210022,-57.44350052,9.60E-08,72.75209808
259.822998,383.5710144,1,28.59079933,1,-167.9029999,98.04239655,12.09700012,81.95760345,36.83470154,9.54E-08,71.43229675
260.0230103,383.5710144,1,28.39719963,1,-167.8179932,98.09760284,12.18249989,81.90239716,130.7440033,9.48E-08,71.94300079
260.2229919,383.5710144,1,28.20369911,1,-167.7310028,98.15350342,12.26910019,81.84649658,-135.7220001,9.41E-08,69.02130127
260.4230042,383.5710144,1,28.0102005,1,-167.6430054,98.21019745,12.35690022,81.78980255,-42.57180023,9.35E-08,70.4088974
260.6229858,383.5710144,1,27.81690025,1,-167.5540009,98.26760101,12.4460001,81.73239899,50.18640137,9.28E-08,68.32720184
260.822998,383.5710144,1,27.62369919,1,-167.4640045,98.32589722,12.53639984,81.67410278,142.5440063,9.22E-08,68.89279938
261.0230103,383.5710144,1,27.43059921,1,-167.371994,98.38490295,12.62800026,81.61509705,-125.5059967,9.15E-08,68.90460205
261.2229919,383.5710144,1,27.23760033,1,-167.279007,98.44480133,12.72099972,81.55519867,-33.97340012,9.09E-08,68.29930115
261.4230042,383.5710144,1,27.04459953,1,-167.1849976,98.50550079,12.81529999,81.49449921,57.13299942,9.02E-08,70.29669952
261.6229858,383.5710144,1,26.85180092,1,-167.0890045,98.56700134,12.91110039,81.43299866,147.8040009,8.96E-08,68.97029877
261.822998,383.5710144,1,26.65909958,1,-166.9920044,98.62940216,13.00819969,81.37059784,-121.9700012,8.90E-08,71.91609955
262.0230103,383.5710144,1,26.46649933,1,-166.8930054,98.69270325,13.10680008,81.30729675,-32.19779968,8.83E-08,71.11660004
262.2229919,383.5710144,1,26.27400017,1,-166.7929993,98.75689697,13.20689964,81.24310303,57.10969925,8.77E-08,73.18530273
262.4230042,383.5710144,1,26.08160019,1,-166.6920013,98.8219986,13.30840015,81.1780014,145.9420013,8.70E-08,74.83640289
262.6229858,383.5710144,1,25.88929939,1,-166.5879974,98.88800049,13.41160011,81.11199951,-125.7099991,8.64E-08,74.16609955
262.822998,383.5710144,1,25.69720078,1,-166.4839935,98.95500183,13.5163002,81.04499817,-37.85910034,8.57E-08,78.1740036
263.0230103,383.5710144,1,25.50519943,1,-166.3769989,99.02300262,13.6225996,80.97699738,49.48469925,8.51E-08,74.40809631
263.2229919,383.5710144,1,25.31329918,1,-166.2689972,99.09200287,13.73060036,80.90799713,136.3090057,8.45E-08,76.22440338
263.4230042,383.5710144,1,25.12150002,1,-166.1600037,99.16200256,13.84020042,80.83799744,-137.3970032,8.38E-08,73.48639679
263.6229858,383.5710144,1,24.92980003,1,-166.0480042,99.23300171,13.95160007,80.76699829,-51.64580154,8.32E-08,72.59590149
263.822998,383.5710144,1,24.73830032,1,-165.9349976,99.30519867,14.06480026,80.69480133,33.54930115,8.25E-08,71.62640381
264.0230103,383.5710144,1,24.5468998,1,-165.8200073,99.37840271,14.17980003,80.62159729,118.1760025,8.19E-08,69.63359833
264.2229919,383.5710144,1,24.35569954,1,-165.7030029,99.45269775,14.29660034,80.54730225,-157.7799988,8.13E-08,69.90799713
264.4230042,383.5710144,1,24.16460037,1,-165.5850067,99.52809906,14.41539955,80.47190094,-74.33200073,8.06E-08,68.0059967
264.6229858,383.5710144,1,23.97360039,1,-165.4640045,99.60469818,14.53610039,80.39530182,8.505990028,8.00E-08,69.20290375
264.822998,383.5710144,1,23.78280067,1,-165.3410034,99.68250275,14.65880013,80.31749725,90.71900177,7.94E-08,67.98339844
265.0230103,383.5710144,1,23.59219933,1,-165.2169952,99.7614975,14.78349972,80.2385025,172.2920074,7.87E-08,69.79589844
265.2229919,383.5710144,1,23.40169907,1,-165.0899963,99.84179688,14.91030025,80.15820313,-106.7910004,7.81E-08,69.55860138
265.4230042,383.5710144,1,23.2112999,1,-164.9609985,99.9233017,15.03929996,80.0766983,-26.54540062,7.74E-08,71.36219788
265.6229858,383.5710144,1,23.02109909,1,-164.8300018,100.0059967,15.17039967,79.99389648,53.01139832,7.68E-08,72.30490112
265.822998,383.5710144,1,22.83110046,1,-164.6959991,100.0899963,15.30379963,79.90969849,131.8619995,7.62E-08,72.5530014
266.0230103,383.5710144,1,22.6413002,1,-164.5599976,100.1760025,15.43949986,79.82420349,-150.0099945,7.55E-08,74.20079803
266.2229919,383.5710144,1,22.45159912,1,-164.4219971,100.2630005,15.57759953,79.73729706,-72.62439728,7.49E-08,71.96109772
266.4230042,383.5710144,1,22.26210022,1,-164.2819977,100.3509979,15.71809959,79.64900208,4.000460148,7.43E-08,73.09320068
266.6229858,383.5710144,1,22.07279968,1,-164.1390076,100.4410019,15.8611002,79.55930328,79.84490204,7.37E-08,70.32749939
266.822998,383.5710144,1,21.88369942,1,-163.9929962,100.5319977,16.00670052,79.46800232,154.8890076,7.30E-08,70.80909729
267.0230103,383.5710144,1,21.69479942,1,-163.8450012,100.625,16.1548996,79.37529755,-130.8890076,7.24E-08,68.46379852
267.2229919,383.5710144,1,21.5060997,1,-163.6940002,100.7190018,16.30579948,79.28089905,-57.51050186,7.18E-08,68.73519897
267.4230042,383.5710144,1,21.31760025,1,-163.5410004,100.8150024,16.45940018,79.18499756,15.00269985,7.11E-08,67.25460052
267.6229858,383.5710144,1,21.12929916,1,-163.3840027,100.913002,16.61590004,79.08750153,86.62709808,7.05E-08,68.05079651
267.822998,383.5710144,1,20.94129944,1,-163.2250061,101.012001,16.77529907,78.98819733,157.3390045,6.99E-08,67.77200317
268.0230103,383.5710144,1,20.7534008,1,-163.0619965,101.112999,16.93779945,78.88729858,-132.8869934,6.92E-08,69.28320313
268.2229919,383.5710144,1,20.56579971,1,-162.8970032,101.2149963,17.10320091,78.7845993,-64.07679749,6.86E-08,69.92079926
268.4230042,383.5710144,1,20.3784008,1,-162.7279968,101.3199997,17.27190018,78.68009949,3.743849993,6.80E-08,70.9197998
268.6229858,383.5710144,1,20.19129944,1,-162.5559998,101.4260025,17.44379997,78.57379913,70.54709625,6.74E-08,71.24150085
268.822998,383.5710144,1,20.00440025,1,-162.3809967,101.5339966,17.61910057,78.46559906,136.3040009,6.67E-08,70.57830048
269.0230103,383.5710144,1,19.81769943,1,-162.2019958,101.6449966,17.79780006,78.35549927,-159.0140076,6.61E-08,70.08319855
269.2229919,383.5710144,1,19.63129997,1,-162.0200043,101.7570038,17.97999954,78.24330139,-95.43900299,6.55E-08,68.94950104
269.4230042,383.5710144,1,19.44519997,1,-161.8339996,101.8710022,18.16589928,78.1292038,-33.00189972,6.49E-08,68.25050354
269.6229858,383.5710144,1,19.25939941,1,-161.6439972,101.9869995,18.35549927,78.01300049,28.26409912,6.43E-08,67.71700287
269.822998,383.5710144,1,19.07390022,1,-161.451004,102.1050034,18.54899979,77.89459991,88.3246994,6.36E-08,67.55480194
270.0230103,383.5710144,1,18.8885994,1,-161.2539978,102.2259979,18.74650002,77.77400208,147.1439972,6.30E-08,68.04380035
270.2229919,383.5710144,1,18.70369911,1,-161.052002,102.348999,18.94809914,77.65129852,-155.3139954,6.24E-08,68.73169708
270.4230042,383.5710144,1,18.51910019,1,-160.845993,102.473999,19.15379906,77.52619934,-99.08750153,6.18E-08,69.85089874
270.6229858,383.5710144,1,18.33480072,1,-160.6360016,102.6009979,19.36400032,77.3986969,-44.21720123,6.12E-08,70.36070251
270.822998,383.5710144,1,18.1508007,1,-160.4210052,102.7310028,19.57859993,77.26889801,9.255929947,6.06E-08,70.43090057
271.0230103,383.5710144,1,17.96719933,1,-160.2019958,102.862999,19.79780006,77.1364975,61.28910065,6.00E-08,69.04389954
271.2229919,383.5710144,1,17.78389931,1,-159.9779968,102.9980011,20.02179909,77.00170135,111.8379974,5.93E-08,68.02549744
271.4230042,383.5710144,1,17.60099983,1,-159.7489929,103.1360016,20.2507,76.86419678,160.8549957,5.87E-08,66.35359955
271.6229858,383.5710144,1,17.41839981,1,-159.5149994,103.276001,20.48460007,76.72399902,-151.7059937,5.81E-08,66.5687027
271.822998,383.5710144,1,17.23629951,1,-159.276001,103.4189987,20.72380066,76.58110046,-105.8970032,5.75E-08,66.56410217
272.0230103,383.5710144,1,17.05450058,1,-159.0319977,103.5650024,20.96839905,76.43540192,-61.7696991,5.69E-08,68.41230011
272.2229919,383.5710144,1,16.87319946,1,-158.7810059,103.7129974,21.21859932,76.28679657,-19.37820053,5.63E-08,69.02230072
272.4230042,383.5710144,1,16.6923008,1,-158.5249939,103.8649979,21.47450066,76.1352005,21.22089958,5.57E-08,70.15319824
272.6229858,383.5710144,1,16.51180077,1,-158.2640076,104.0189972,21.7364006,75.98059845,59.96849823,5.51E-08,69.04199982
272.822998,383.5710144,1,16.33180046,1,-157.9960022,104.177002,22.00440025,75.82279968,96.80329895,5.45E-08,67.57929993
273.0230103,383.5710144,1,16.1522007,1,-157.720993,104.3379974,22.27869987,75.66190338,131.6609955,5.39E-08,66.36139679
273.2229919,383.5710144,1,15.97319984,1,-157.4400024,104.5019989,22.55970001,75.49759674,164.4759979,5.33E-08,65.64730072
273.4230042,383.5710144,1,15.79459953,1,-157.1529999,104.6699982,22.84740067,75.33000183,-164.8220062,5.27E-08,66.86599731
273.6229858,383.5710144,1,15.61660004,1,-156.8580017,104.8410034,23.14209938,75.15899658,-136.3059998,5.21E-08,67.71910095
273.822998,383.5710144,1,15.43910027,1,-156.5559998,105.0159988,23.44409943,74.98439789,-110.0500031,5.15E-08,68.46690369
