Longitude,Latitude,LoS,distance,num_paths,DoD_phi,DoD_theta,DoA_phi,DoA_theta,phase,ToA,y
257.0230103,473.7709961,0,26.95540047,1,-75.18830109,92.72059631,-104.8119965,87.27940369,122.262001,2.81E-07,75.32740021
257.2229919,473.7709961,0,27.11529922,1,-75.05670166,92.71900177,-104.9430008,87.28099823,-93.38700104,2.81E-07,72.27349854
257.4230042,473.7709961,0,27.27569962,1,-74.92539978,92.71730042,-105.0749969,87.28269958,49.10200119,2.82E-07,75.34690094
257.6229858,473.7709961,0,27.43670082,1,-74.79419708,92.71559906,-105.2060013,87.28440094,-170.2680054,2.82E-07,74.48529816
257.822998,473.7709961,0,27.59819984,1,-74.6631012,92.71389771,-105.336998,87.28610229,-31.49250031,2.82E-07,72.38880157
258.0230103,473.7709961,0,27.7602005,1,-74.53220367,92.71219635,-105.4680023,87.28780365,105.4309998,2.82E-07,77.53910065
258.2229919,473.7709961,0,27.92270088,1,-74.40149689,92.71050262,-105.5979996,87.28949738,-119.4940033,2.82E-07,76.28099823
258.4230042,473.7709961,0,28.08569908,1,-74.27100372,92.70880127,-105.7289963,87.29119873,13.73659992,2.82E-07,78.56140137
258.6229858,473.7709961,0,28.24909973,1,-74.14060211,92.70700073,-105.8590012,87.29299927,145.1260071,2.83E-07,70.39600372
258.822998,473.7709961,0,28.41300011,1,-74.01039886,92.70529938,-105.9899979,87.29470062,-85.32260132,2.83E-07,73.8730011
259.0230103,473.7709961,0,28.57740021,1,-73.88030243,92.70349884,-106.1200027,87.29650116,42.39479828,2.83E-07,77.0891037
259.2229919,473.7709961,0,28.74220085,1,-73.75050354,92.7016983,-106.25,87.2983017,168.2819977,2.83E-07,80.24259949
259.4230042,473.7709961,0,28.90749931,1,-73.6207962,92.69999695,-106.3789978,87.30000305,-67.65830231,2.83E-07,71.5714035
259.6229858,473.7709961,0,29.07320023,1,-73.49120331,92.69819641,-106.5090027,87.30180359,54.57839966,2.84E-07,71.02310181
259.822998,473.7709961,0,29.23929977,1,-73.36190033,92.69629669,-106.6380005,87.30370331,174.9949951,2.84E-07,77.457901
260.0230103,473.7709961,0,29.40589905,1,-73.23269653,92.69450378,-106.7669983,87.30549622,-66.4036026,2.84E-07,76.99140167
260.2229919,473.7709961,0,29.57279968,1,-73.10369873,92.69270325,-106.8960037,87.30729675,50.38499832,2.84E-07,75.38539886
260.4230042,473.7709961,0,29.74020004,1,-72.97489929,92.69080353,-107.0250015,87.30919647,165.3650055,2.84E-07,70.38510132
260.6229858,473.7709961,0,29.90800095,1,-72.84619904,92.68900299,-107.1539993,87.31099701,-81.4598999,2.84E-07,76.06079865
260.822998,473.7709961,0,30.07620049,1,-72.71769714,92.68710327,-107.2819977,87.31289673,29.91390038,2.85E-07,75.41020203
261.0230103,473.7709961,0,30.24469948,1,-113.7320023,92.58390045,-113.2850037,87.41609955,-74.87210083,2.96E-07,85.19280243
261.2229919,473.7709961,0,30.4137001,1,-113.8509979,92.58159637,-113.4039993,87.41840363,-48.1257019,2.96E-07,75.30419922
261.4230042,473.7709961,0,30.58300018,1,-113.9690018,92.57929993,-113.5220032,87.42070007,-22.9878006,2.97E-07,81.48220062
261.6229858,473.7709961,0,30.75270081,1,-114.086998,92.57700348,-113.6409988,87.42299652,0.545351028,2.97E-07,75.53710175
261.822998,473.7709961,0,30.92270088,1,-114.2050018,92.5746994,-113.7590027,87.4253006,22.47769928,2.97E-07,77.64679718
262.0230103,473.7709961,0,31.09309959,1,-114.322998,92.57230377,-113.8759995,87.42769623,42.81299973,2.97E-07,78.21130371
262.2229919,473.7709961,0,31.26390076,1,-114.4410019,92.56999969,-113.9940033,87.43000031,61.55519867,2.98E-07,76.84329987
262.4230042,473.7709961,0,31.43499947,1,-114.5579987,92.56759644,-114.1110001,87.43240356,78.70819855,2.98E-07,79.30570221
262.6229858,473.7709961,0,31.60639954,1,-114.6750031,92.56529999,-114.2289963,87.43470001,94.27580261,2.98E-07,75.3348999
262.822998,473.7709961,0,31.77820015,1,-114.7919998,92.56289673,-114.3450012,87.43710327,108.262001,2.98E-07,83.65419769
263.0230103,473.7709961,0,31.95030022,1,-114.9089966,92.56060028,-114.461998,87.43939972,120.6709976,2.99E-07,74.86399841
263.2229919,473.7709961,0,32.12269974,1,-115.0250015,92.55819702,-114.5790024,87.44180298,131.5059967,2.99E-07,88.35540009
263.4230042,473.7709961,0,32.29539871,1,-115.1419983,92.55580139,-114.6949997,87.44419861,140.7709961,2.99E-07,75.11309814
263.6229858,473.7709961,0,32.46849823,1,-115.2580032,92.55339813,-114.810997,87.44660187,148.4720001,3.00E-07,94.80950165
263.822998,473.7709961,0,32.64189911,1,-115.3740005,92.55110168,-114.927002,87.44889832,154.6109924,3.00E-07,74.15000153
264.0230103,473.7709961,0,32.81549835,1,-115.4889984,92.54869843,-115.0429993,87.45130157,159.1920013,3.00E-07,87.47930145
264.2229919,473.7709961,0,32.98949814,1,-115.6050034,92.5463028,-115.1579971,87.4536972,162.2220001,3.00E-07,76.01699829
264.4230042,473.7709961,0,33.1637001,1,-115.7200012,92.54380035,-115.2730026,87.45619965,163.7030029,3.01E-07,89.96669769
264.6229858,473.7709961,0,33.3382988,1,-115.8349991,92.54139709,-115.3880005,87.45860291,163.6399994,3.01E-07,74.82929993
264.822998,473.7709961,0,33.51309967,1,-115.9499969,92.53900146,-115.5029984,87.46099854,162.0390015,3.01E-07,81.81490326
265.0230103,473.7709961,0,33.6882019,1,-116.064003,92.53659821,-115.6179962,87.46340179,158.9049988,3.02E-07,76.14569855
265.2229919,473.7709961,0,33.86360168,1,-116.1790009,92.53420258,-115.7320023,87.46579742,154.2420044,3.02E-07,80.42839813
265.4230042,473.7709961,0,34.03929901,1,-116.2929993,92.53170013,-115.8460007,87.46829987,148.0559998,3.02E-07,77.67440033
265.6229858,473.7709961,0,34.21519852,1,-116.4069977,92.52929688,-115.9599991,87.47070313,140.3529968,3.02E-07,81.26200104
265.822998,473.7709961,0,34.39139938,1,-116.5199966,92.52680206,-116.072998,87.47319794,131.1410065,3.03E-07,76.58879852
266.0230103,473.7709961,0,34.56779861,1,-116.6340027,92.5243988,-116.1869965,87.4756012,120.4240036,3.03E-07,77.78269958
266.2229919,473.7709961,0,34.74449921,1,-116.7470016,92.52189636,-116.3000031,87.47810364,108.211998,3.03E-07,78.89309692
266.4230042,473.7709961,0,34.92150116,1,-116.8600006,92.51950073,-116.413002,87.48049927,94.51190186,3.04E-07,77.95570374
266.6229858,473.7709961,0,35.09870148,1,-116.9729996,92.51699829,-116.526001,87.48300171,79.33249664,3.04E-07,80.6678009
266.822998,473.7709961,0,35.27610016,1,-117.0849991,92.51450348,-116.6389999,87.48549652,62.68349838,3.04E-07,78.95629883
267.0230103,473.7709961,0,35.4538002,1,-117.197998,92.51210022,-116.7509995,87.48789978,44.57529831,3.05E-07,79.40209961
267.2229919,473.7709961,0,35.63169861,1,75.94560242,91.75409698,104.0540009,88.24590302,137.9290009,4.36E-07,76.81600189
267.4230042,473.7709961,0,35.80989838,1,75.86060333,91.75340271,104.1389999,88.24659729,-66.77519989,4.36E-07,79.56169891
267.6229858,473.7709961,0,35.98830032,1,75.77559662,91.75279999,104.223999,88.24720001,87.31069946,4.36E-07,80.41480255
267.822998,473.7709961,0,36.16690063,1,75.69059753,91.75209808,104.3089981,88.24790192,-119.8119965,4.37E-07,81.75170135
268.0230103,473.7709961,0,36.34569931,1,75.60569763,91.75150299,104.3939972,88.24849701,31.85880089,4.37E-07,82.75140381
268.2229919,473.7709961,0,36.52479935,1,75.52089691,91.75080109,104.4789963,88.24919891,-177.6759949,4.37E-07,82.42070007
268.4230042,473.7709961,0,36.70399857,1,75.436203,91.75009918,104.564003,88.24990082,-28.41580009,4.37E-07,81.1713028
268.6229858,473.7709961,0,36.88349915,1,75.35150146,91.74939728,104.6490021,88.25060272,119.6419983,4.37E-07,80.00250244
268.822998,473.7709961,0,37.0632019,1,75.26689911,91.74880219,104.7330017,88.25119781,-93.50189972,4.37E-07,79.40840149
269.0230103,473.7709961,0,37.24309921,1,75.18229675,91.74810028,104.8180008,88.25189972,52.15420151,4.38E-07,79.48930359
269.2229919,473.7709961,0,37.4231987,1,75.09780121,91.74739838,104.9020004,88.25260162,-163.3880005,4.38E-07,80.11029816
269.4230042,473.7709961,0,37.60350037,1,75.01339722,91.74669647,104.9869995,88.25330353,-20.12829971,4.38E-07,81.12850189
269.6229858,473.7709961,0,37.7840004,1,74.92900085,91.7460022,105.0709991,88.2539978,121.935997,4.38E-07,82.30220032
269.822998,473.7709961,0,37.96469879,1,74.84470367,91.74530029,105.1549988,88.25469971,-97.19439697,4.38E-07,82.96980286
270.0230103,473.7709961,0,38.14559937,1,74.76049805,91.74459839,105.2389984,88.25540161,42.4822998,4.38E-07,82.59190369
270.2229919,473.7709961,0,38.3266983,1,74.67639923,91.74389648,105.3239975,88.25610352,-179.0330048,4.39E-07,81.58110046
270.4230042,473.7709961,0,38.50799942,1,74.59230042,91.74320221,105.4079971,88.25679779,-41.7378006,4.39E-07,80.59220123
270.6229858,473.7709961,0,38.68939972,1,74.5082016,91.74250031,105.4919968,88.25749969,94.36820221,4.39E-07,79.85019684
270.822998,473.7709961,0,38.87099838,1,74.42430115,91.7417984,105.5759964,88.2582016,-130.7129974,4.39E-07,79.4213028
271.0230103,473.7709961,0,39.05289841,1,74.3404007,91.7410965,105.6600037,88.2589035,3.01989007,4.39E-07,79.35910034
271.2229919,473.7709961,0,39.23479843,1,74.25659943,91.74040222,105.7429962,88.25959778,135.5679932,4.39E-07,79.62460327
271.4230042,473.7709961,0,39.41699982,1,74.17279816,91.73970032,105.8270035,88.26029968,-93.06610107,4.40E-07,80.10269928
271.6229858,473.7709961,0,39.59930038,1,-11.20419979,92.82820129,11.20419979,87.17179871,-68.74810028,2.70E-07,95.18070221
271.822998,473.7709961,0,39.7818985,1,-51.76789856,92.21990204,-127.7850037,87.78009796,179.298996,3.45E-07,98.66139984
272.0230103,473.7709961,0,39.96450043,1,-51.68019867,92.21730042,-127.8730011,87.78269958,23.81329918,3.45E-07,95.29499817
272.2229919,473.7709961,0,40.1473999,1,-51.59280014,92.21459961,-127.9609985,87.78540039,-132.6860046,3.45E-07,92.80110168
272.4230042,473.7709961,0,40.33039856,1,-51.50550079,92.21199799,-128.0480042,87.78800201,69.8042984,3.46E-07,95.04910278
272.6229858,473.7709961,0,40.51350021,1,-51.41849899,92.20939636,-128.1349945,87.79060364,-88.7118988,3.46E-07,98.94180298
272.822998,473.7709961,0,40.69689941,1,-51.33169937,92.20670319,-128.2220001,87.79329681,111.7689972,3.47E-07,94.26580048
273.0230103,473.7709961,0,40.88029861,1,-51.24499893,92.20410156,-128.3079987,87.79589844,-48.74990082,3.47E-07,92.84619904
273.2229919,473.7709961,0,41.06399918,1,-51.15859985,92.20149994,-128.3950043,87.79850006,149.7350006,3.47E-07,96.0727005
273.4230042,473.7709961,0,41.24779892,1,-51.07239914,92.19889832,-128.4810028,87.80110168,-12.77180004,3.48E-07,97.9980011
273.6229858,473.7709961,0,41.43170166,1,-50.9864006,92.19619751,-128.5670013,87.80380249,-176.2680054,3.48E-07,93.57109833
273.822998,473.7709961,0,41.61579895,1,-50.90060043,92.19360352,-128.6529999,87.80639648,19.25079918,3.49E-07,92.81479645
274.0230103,473.7709961,0,41.79999924,1,-50.81499863,92.19100189,-128.7380066,87.80899811,-146.2120056,3.49E-07,95.71910095
274.2229919,473.7709961,0,41.9844017,1,-50.729599,92.18840027,-128.8240051,87.81159973,47.34600067,3.50E-07,97.61519623
274.4230042,473.7709961,0,42.16889954,1,-50.64440155,92.18579865,-128.9089966,87.81420135,-120.0699997,3.50E-07,93.376297
274.6229858,473.7709961,0,42.35350037,1,-50.55950165,92.18309784,-128.9940033,87.81690216,71.54190063,3.50E-07,92.1996994
274.822998,473.7709961,0,42.53829956,1,-50.47470093,92.18049622,-129.0789948,87.81950378,-97.81369781,3.51E-07,94.88079834
275.0230103,473.7709961,0,42.72330093,1,-50.39009857,92.17790222,-129.1629944,87.82209778,91.86630249,3.51E-07,97.76229858
275.2229919,473.7709961,0,42.90829849,1,-50.30569839,92.1753006,-129.2480011,87.8246994,-79.41470337,3.52E-07,93.91690063
275.4230042,473.7709961,0,43.09349823,1,-50.22159958,92.17269897,-129.3320007,87.82730103,108.3470001,3.52E-07,92.0447998
275.6229858,473.7709961,0,43.27890015,1,-50.13759995,92.17009735,-129.4160004,87.82990265,-64.84590149,3.52E-07,93.47319794
275.822998,473.7709961,0,43.46429825,1,-50.05379868,92.16750336,-129.4989929,87.83249664,121.0110016,3.53E-07,98.15209961
276.0230103,473.7709961,0,43.64989853,1,-49.97029877,92.16490173,-129.5829926,87.83509827,-54.07970047,3.53E-07,95.75900269
276.2229919,473.7709961,0,43.83560181,1,-49.88690186,92.16230011,-129.6660004,87.83769989,129.8860016,3.54E-07,92.41619873
276.4230042,473.7709961,0,44.02149963,1,-49.80369949,92.15969849,-129.75,87.84030151,-47.0890007,3.54E-07,92.62400055
276.6229858,473.7709961,0,44.20750046,1,-49.72079849,92.15709686,-129.8320007,87.84290314,134.9989929,3.55E-07,96.27880096
276.822998,473.7709961,0,44.39350128,1,-49.63800049,92.15450287,-129.9149933,87.84549713,-43.84659958,3.55E-07,99.60900116
277.0230103,473.7709961,0,44.57979965,1,-49.55550003,92.15190125,-129.9980011,87.84809875,136.3769989,3.55E-07,94.08730316
277.2229919,473.7709961,0,44.76610184,1,-49.47309875,92.14929962,-130.0800018,87.85070038,-44.32559967,3.56E-07,92.07849884
277.4230042,473.7709961,0,44.95249939,1,-12.06190014,93.04119873,12.06190014,86.95880127,22.30809975,2.52E-07,90.48349762
277.6229858,473.7709961,0,45.13909912,1,-12.09379959,93.04910278,12.09379959,86.95089722,123.2919998,2.51E-07,89.75610352
277.822998,473.7709961,0,45.32580185,1,-12.12590027,93.05709839,12.12590027,86.94290161,-135.8309937,2.50E-07,93.77950287
278.0230103,473.7709961,0,45.51259995,1,-12.15810013,93.06510162,12.15810013,86.93489838,-35.06029892,2.50E-07,119.4069977
278.2229919,473.7709961,0,45.69950104,1,-12.19050026,93.07309723,12.19050026,86.92690277,65.60289764,2.49E-07,93.52449799
278.4230042,473.7709961,0,45.88650131,1,-12.22309971,93.08119965,12.22309971,86.91880035,166.1580048,2.48E-07,89.67839813
242.4230042,473.9710083,1,17.46829987,1,-65.98940277,103.2369995,114.0110016,76.76260376,-1.333459973,5.83E-08,62.90790176
242.6230011,473.9710083,1,17.54850006,1,-65.37680054,103.1760025,114.6230011,76.82420349,21.56970024,5.86E-08,67.24970245
242.822998,473.9710083,1,17.63050079,1,-64.77010345,103.112999,115.2300034,76.88659668,36.46680069,5.88E-08,73.99520111
243.022995,473.9710083,1,17.71450043,1,-64.16940308,103.0500031,115.8310013,76.94989777,43.46920013,5.91E-08,65.04450226
243.2230072,473.9710083,1,17.8003006,1,-63.5746994,102.9860001,116.4250031,77.01390076,42.68870163,5.94E-08,64.86219788
243.4230042,473.9710083,1,17.88800049,1,-62.98609924,102.9209976,117.0139999,77.07859802,34.23720169,5.97E-08,71.14409637
243.6230011,473.9710083,1,17.97739983,1,-62.40370178,102.8560028,117.5960007,77.14399719,18.22680092,6.00E-08,67.66149902
243.822998,473.9710083,1,18.0685997,1,-61.82730103,102.7900009,118.1729965,77.20999908,-5.230000019,6.03E-08,64.65260315
244.022995,473.9710083,1,18.16160011,1,-61.25709915,102.7229996,118.7429962,77.27649689,-36.02119827,6.06E-08,72.72850037
244.2230072,473.9710083,1,18.25620079,1,-60.69300079,102.6559982,119.3069992,77.34359741,-74.03479767,6.09E-08,67.04360199
244.4230042,473.9710083,1,18.3526001,1,-60.13510132,102.5889969,119.8649979,77.41120148,-119.1589966,6.12E-08,65.85769653
244.6230011,473.9710083,1,18.45059967,1,-59.58340073,102.5210037,120.4169998,77.47910309,-171.2819977,6.16E-08,77.34700012
244.822998,473.9710083,1,18.5503006,1,-59.03779984,102.4530029,120.961998,77.54750061,129.7059937,6.19E-08,65.188797
245.022995,473.9710083,1,18.6515007,1,-58.49840164,102.3840027,121.5019989,77.61620331,63.91719818,6.22E-08,70.66899872
245.2230072,473.9710083,1,18.75440025,1,-57.96519852,102.3150024,122.0350037,77.68520355,-8.539999962,6.26E-08,67.51409912
245.4230042,473.9710083,1,18.85880089,1,-57.43809891,102.2460022,122.5619965,77.75440216,-87.55609894,6.29E-08,66.46759796
245.6230011,473.9710083,1,18.96479988,1,-56.917099,102.1760025,123.0830002,77.82389832,-173.022995,6.33E-08,71.54750061
245.822998,473.9710083,1,19.07220078,1,-56.40219879,102.1060028,123.5979996,77.89350128,95.16770172,6.36E-08,65.64859772
246.022995,473.9710083,1,19.18120003,1,-55.89339828,102.0370026,124.1070023,77.96330261,-2.878360033,6.40E-08,71.96289825
246.2230072,473.9710083,1,19.29159927,1,-55.39070129,101.9670029,124.6090012,78.03320313,-107.0550003,6.44E-08,65.84079742
246.4230042,473.9710083,1,19.40340042,1,-54.89390182,101.8970032,125.1060028,78.10320282,142.7420044,6.47E-08,68.99530029
246.6230011,473.9710083,1,19.51670074,1,-54.40319824,101.8270035,125.5970001,78.1733017,26.61660004,6.51E-08,66.14520264
246.822998,473.9710083,1,19.63129997,1,-53.91830063,101.7570038,126.0820007,78.24330139,-95.32879639,6.55E-08,68.17910004
247.022995,473.9710083,1,19.74729919,1,-53.43939972,101.6869965,126.560997,78.31330109,137.0070038,6.59E-08,67.00289917
247.2230072,473.9710083,1,19.86459923,1,-52.96640015,101.6169968,127.0339966,78.38330078,3.72461009,6.63E-08,70.32859802
247.4230042,473.9710083,1,19.98329926,1,-52.49919891,101.5469971,127.5009995,78.45330048,-135.0769958,6.67E-08,64.58409882
247.6230011,473.9710083,0,20.10320091,1,-144.7100067,98.53350067,144.2630005,81.46649933,-129.927002,8.99E-08,78.8742981
247.822998,473.9710083,0,20.22439957,1,-144.9600067,98.48249817,144.5130005,81.51750183,-86.70210266,9.05E-08,69.13469696
248.022995,473.9710083,0,20.34690094,1,-145.2059937,98.43199921,144.7590027,81.56800079,-45.65610123,9.10E-08,75.37049866
248.2230072,473.9710083,0,20.47050095,1,-145.4499969,98.38189697,145.003006,81.61810303,-6.750629902,9.16E-08,69.06069946
248.4230042,473.9710083,0,20.59539986,1,-145.6900024,98.3321991,145.2440033,81.6678009,30.0522995,9.21E-08,75.05269623
248.6230011,473.9710083,0,20.72139931,1,-145.9279938,98.28299713,145.4810028,81.71700287,64.78970337,9.26E-08,70.83809662
248.822998,473.9710083,0,20.84860039,1,-146.1629944,98.23429871,145.7160034,81.76570129,97.4980011,9.32E-08,71.79060364
249.022995,473.9710083,0,20.97699928,1,-146.3950043,98.18589783,145.947998,81.81410217,128.2129974,9.37E-08,72.23200226
249.2230072,473.9710083,0,21.10639954,1,-146.625,98.13800049,146.1779938,81.86199951,156.9689941,9.43E-08,72.43049622
249.4230042,473.9710083,0,21.23699951,1,-146.8509979,98.09049988,146.4049988,81.90950012,-176.1990051,9.48E-08,75.25650024
249.6230011,473.9710083,0,21.36860085,1,-147.0749969,98.04350281,146.6289978,81.95649719,-151.2579956,9.54E-08,70.98539734
249.822998,473.9710083,0,21.50119972,1,-147.2969971,97.99690247,146.8500061,82.00309753,-128.173996,9.59E-08,82.00340271
250.022995,473.9710083,0,21.63489914,1,-147.5149994,97.95059967,147.0690002,82.04940033,-106.9169998,9.65E-08,72.39320374
250.2230072,473.9710083,0,21.7696991,1,-147.7319946,97.90480042,147.2850037,82.09519958,-87.45290375,9.70E-08,85.27390289
250.4230042,473.9710083,0,21.90539932,1,-147.9450073,97.85949707,147.4989929,82.14050293,-69.75240326,9.76E-08,72.05940247
250.6230011,473.9710083,0,22.04210091,1,-148.1569977,97.8144989,147.7100067,82.1855011,-53.7845993,9.82E-08,83.86620331
250.822998,473.9710083,0,22.17980003,1,-148.3650055,97.76989746,147.9190063,82.23010254,-39.51990128,9.87E-08,73.23690033
251.022995,473.9710083,0,22.31839943,1,-79.22910309,92.75769806,-100.7710037,87.24230194,-155.2380066,2.77E-07,75.28500366
251.2230072,473.9710083,0,22.45789909,1,-79.09359741,92.75650024,-100.9059982,87.24349976,46.82759857,2.78E-07,76.46769714
251.4230042,473.9710083,0,22.59830093,1,-78.95819855,92.75520325,-101.0419998,87.24479675,-113.0569992,2.78E-07,78.60510254
251.6230011,473.9710083,0,22.73970032,1,-78.82299805,92.75389862,-101.177002,87.24610138,85.11229706,2.78E-07,77.46299744
251.822998,473.9710083,0,22.88190079,1,-78.68779755,92.75260162,-101.3119965,87.24739838,-78.66320038,2.78E-07,75.78890228
252.022995,473.9710083,0,23.02490044,1,-78.55280304,92.751297,-101.4469986,87.248703,115.6200027,2.78E-07,77.53489685
252.2230072,473.9710083,0,23.16880035,1,-78.41799927,92.75,-101.5820007,87.25,-52.03590012,2.78E-07,79.55999756
252.4230042,473.9710083,0,23.31360054,1,-78.28320313,92.748703,-101.7170029,87.251297,138.371994,2.78E-07,76.80660248
252.6230011,473.9710083,0,23.45910072,1,-78.14859772,92.74729919,-101.8509979,87.25270081,-33.15280151,2.78E-07,75.14170074
252.822998,473.9710083,0,23.60549927,1,-78.01409912,92.7460022,-101.9860001,87.2539978,153.3919983,2.79E-07,73.25769806
253.022995,473.9710083,0,23.75259972,1,-77.87979889,92.74459839,-102.1200027,87.25540161,-21.99110031,2.79E-07,77.95330048
253.2230072,473.9710083,0,23.90049934,1,-77.74559784,92.74320221,-102.2539978,87.25679779,160.701004,2.79E-07,83.75769806
253.4230042,473.9710083,0,24.04910088,1,-77.6115036,92.7417984,-102.3880005,87.2582016,-18.52799988,2.79E-07,82.35019684
253.6230011,473.9710083,0,24.19849968,1,-77.4776001,92.74040222,-102.5220032,87.25959778,160.3240051,2.79E-07,74.44439697
253.822998,473.9710083,0,24.34860039,1,-77.34380341,92.73899841,-102.6559982,87.26100159,-22.73990059,2.79E-07,68.81529999
254.022995,473.9710083,0,24.49950027,1,-77.21009827,92.73760223,-102.7900009,87.26239777,152.2830048,2.79E-07,76.31109619
254.2230072,473.9710083,0,24.65099907,1,-77.07659912,92.73609924,-102.9229965,87.26390076,-34.60319901,2.80E-07,78.46779633
254.4230042,473.9710083,0,24.80319977,1,-76.94329834,92.73459625,-103.0569992,87.26540375,136.6029968,2.80E-07,76.71700287
254.6230011,473.9710083,0,24.95610046,1,-76.80999756,92.73320007,-103.1900024,87.26679993,-54.09360123,2.80E-07,72.79160309
254.822998,473.9710083,0,25.10960007,1,-76.67700195,92.73169708,-103.322998,87.26830292,113.3089981,2.80E-07,71.26529694
255.022995,473.9710083,0,25.26379967,1,-76.54399872,92.73020172,-103.4560013,87.26979828,-81.18659973,2.80E-07,77.68229675
255.2230072,473.9710083,0,25.41869926,1,-76.41120148,92.72859955,-103.5889969,87.27140045,82.42379761,2.80E-07,72.2098999
255.4230042,473.9710083,0,25.57410049,1,-76.2786026,92.72709656,-103.7210007,87.27290344,-115.8570023,2.81E-07,76.66590118
255.6230011,473.9710083,0,25.73019981,1,-76.14610291,92.7256012,-103.8539963,87.2743988,43.97409821,2.81E-07,74.27929688
255.822998,473.9710083,0,25.88689995,1,-76.01380157,92.72399902,-103.9860001,87.27600098,-158.0800018,2.81E-07,80.17769623
256.0230103,473.9710083,0,26.0442009,1,-75.88159943,92.72239685,-104.1179962,87.27760315,-2.015049934,2.81E-07,73.18190002
256.2229919,473.9710083,0,26.20210075,1,-75.74960327,92.72080231,-104.25,87.27919769,152.1710052,2.81E-07,70.03309631
256.4230042,473.9710083,0,26.36050034,1,-75.61769867,92.71929932,-104.3820038,87.28070068,-55.51760101,2.81E-07,76.75389862
256.6229858,473.9710083,0,26.51950073,1,-75.48600006,92.71759796,-104.5139999,87.28240204,94.92169952,2.81E-07,77.79669952
256.822998,473.9710083,0,26.67900085,1,-75.35440063,92.71600342,-104.6460037,87.28399658,-116.5070038,2.82E-07,82.24919891
257.0230103,473.9710083,0,26.83909988,1,-75.22299957,92.71440125,-104.7770004,87.28559875,30.19829941,2.82E-07,70.38800049
257.2229919,473.9710083,0,26.99970055,1,-75.09169769,92.71269989,-104.9079971,87.28730011,175.0420074,2.82E-07,72.92079926
257.4230042,473.9710083,0,27.16090012,1,-74.96060181,92.71109772,-105.0390015,87.28890228,-41.97230148,2.82E-07,87.36769867
257.6229858,473.9710083,0,27.32250023,1,-74.82969666,92.70939636,-105.1699982,87.29060364,99.15820313,2.82E-07,95.15249634
257.822998,473.9710083,0,27.48469925,1,-74.69889832,92.70770264,-105.3010025,87.29229736,-121.5630035,2.83E-07,72.86630249
258.0230103,473.9710083,0,27.6473999,1,-74.56829834,92.70600128,-105.4319992,87.29399872,15.86789989,2.83E-07,69.57250214
258.2229919,473.9710083,0,27.81049919,1,-74.43789673,92.70429993,-105.5619965,87.29570007,151.4539948,2.83E-07,77.23870087
258.4230042,473.9710083,0,27.97410011,1,-74.30760193,92.70259857,-105.6920013,87.29740143,-74.80120087,2.83E-07,86.4477005
258.6229858,473.9710083,0,28.13820076,1,-74.17749786,92.70089722,-105.8219986,87.29910278,57.10589981,2.83E-07,80.14320374
258.822998,473.9710083,0,28.30279922,1,-74.04759979,92.69920349,-105.9520035,87.30079651,-172.8209991,2.83E-07,69.9382019
259.0230103,473.9710083,0,28.46780014,1,-73.9178009,92.69740295,-106.0820007,87.30259705,-44.5788002,2.84E-07,72.21219635
259.2229919,473.9710083,0,28.63319969,1,-73.78820038,92.69560242,-106.211998,87.30439758,81.83650208,2.84E-07,93.92259979
259.4230042,473.9710083,0,28.79910088,1,-73.65879822,92.69390106,-106.3410034,87.30609894,-153.5720062,2.84E-07,85.63179779
259.6229858,473.9710083,0,28.96549988,1,-73.52950287,92.69210052,-106.4700012,87.30789948,-30.79990005,2.84E-07,73.39129639
259.822998,473.9710083,0,29.13220024,1,-73.40039825,92.69029999,-106.5999985,87.30970001,90.1556015,2.84E-07,70.56639862
260.0230103,473.9710083,0,29.29940033,1,-73.27149963,92.68849945,-106.7279968,87.31150055,-150.701004,2.85E-07,82.5983963
260.2229919,473.9710083,0,29.46689987,1,-73.14279938,92.68669891,-106.8570023,87.31330109,-33.36759949,2.85E-07,80.40110016
260.4230042,473.9710083,0,29.63489914,1,-73.0141983,92.68479919,-106.9860001,87.31520081,82.1608963,2.85E-07,79.09619904
260.6229858,473.9710083,0,29.80330086,1,-72.88580322,92.68299866,-107.1139984,87.31700134,-164.1119995,2.85E-07,70.53420258
260.822998,473.9710083,0,29.97200012,1,-72.75759888,92.68109894,-107.2419968,87.31890106,-52.18320084,2.85E-07,75.14700317
261.0230103,473.9710083,0,30.14119911,1,-72.62960052,92.6792984,-107.3700027,87.3207016,57.95149994,2.86E-07,83.06410217
261.2229919,473.9710083,0,30.31069946,1,-113.8000031,92.57630157,-113.3529968,87.42369843,-98.99569702,2.97E-07,78.07309723
261.4230042,473.9710083,0,30.48060036,1,-113.9179993,92.5739975,-113.4710007,87.4260025,-73.16249847,2.97E-07,78.02400208
261.6229858,473.9710083,0,30.6508007,1,-114.0360031,92.57170105,-113.5889969,87.42829895,-48.93180084,2.97E-07,78.09069824
261.822998,473.9710083,0,30.82139969,1,-114.1539993,92.56939697,-113.7070007,87.43060303,-26.2996006,2.98E-07,78.06770325
262.0230103,473.9710083,0,30.99239922,1,-114.2710037,92.56710052,-113.8239975,87.43289948,-5.262110233,2.98E-07,74.77529907
262.2229919,473.9710083,0,31.1637001,1,-114.3889999,92.56469727,-113.9420013,87.43530273,14.18449974,2.98E-07,85.21499634
262.4230042,473.9710083,0,31.33539963,1,-114.5059967,92.56240082,-114.0589981,87.43759918,32.04399872,2.99E-07,75.74340057
